N,P,K,temperature,humidity,ph,rainfall,label
111,32,34,25.47,69.35,6.39,171.38,coffee
84,36,28,26.74,55.55,6.12,140.63,coffee
85,33,25,26.21,52.51,6.91,189.09,coffee
99,15,27,27.04,57.28,6.50,165.69,coffee
81,30,31,24.65,51.94,7.03,135.14,coffee
95,39,29,27.35,55.99,7.13,148.98,coffee
81,34,30,25.18,62.26,6.65,135.01,coffee
80,15,28,23.11,68.00,6.70,161.89,coffee
104,20,26,27.23,52.95,7.49,175.73,coffee
109,29,28,23.26,60.52,6.72,194.18,coffee
100,32,26,25.23,57.53,6.04,124.23,coffee
100,24,28,25.60,57.73,7.10,195.77,coffee
83,21,28,25.57,60.49,7.47,190.23,coffee
120,23,28,25.67,51.29,6.88,196.27,coffee
104,26,30,24.41,62.66,6.41,148.70,coffee
108,33,31,23.69,66.76,7.39,144.66,coffee
91,25,26,24.53,67.00,7.48,180.51,coffee
86,26,27,27.13,52.89,6.08,192.43,coffee
98,18,27,27.56,68.49,6.52,167.44,coffee
111,27,31,23.59,55.28,6.04,191.40,coffee
84,39,35,23.18,52.14,6.96,117.31,coffee
98,27,27,24.71,51.29,7.24,197.64,coffee
118,21,34,24.39,64.73,7.23,119.63,coffee
103,27,31,27.16,51.59,6.69,126.18,coffee
82,24,33,26.54,67.10,6.81,120.65,coffee
86,31,35,27.01,60.77,6.49,191.45,coffee
88,35,35,27.56,58.46,6.78,117.94,coffee
84,27,29,23.32,53.00,7.17,168.26,coffee
120,40,33,24.24,54.30,6.73,115.16,coffee
106,40,30,23.43,64.11,6.78,122.68,coffee
113,21,33,26.02,55.83,7.28,176.90,coffee
117,34,25,24.84,56.77,7.21,124.41,coffee
80,30,25,26.24,65.64,7.49,148.38,coffee
88,21,27,24.43,66.02,7.23,181.64,coffee
113,33,34,26.00,62.14,6.56,153.48,coffee
87,23,28,26.22,62.27,6.98,193.75,coffee
113,15,29,27.10,63.55,6.78,190.24,coffee
98,29,30,25.64,61.03,6.22,199.47,coffee
97,29,27,27.75,54.37,7.21,139.86,coffee
85,35,32,26.25,54.29,6.85,133.11,coffee
82,29,35,26.67,52.24,6.25,156.15,coffee
103,33,25,27.10,55.75,6.91,139.50,coffee
112,17,28,27.63,61.26,6.78,196.65,coffee
99,19,33,27.54,55.52,6.27,130.64,coffee
120,20,34,23.57,50.56,6.91,130.38,coffee
114,27,28,24.99,57.93,7.16,192.87,coffee
100,40,35,27.56,54.41,6.96,177.82,coffee
108,35,25,23.98,61.11,6.97,161.53,coffee
115,31,30,24.23,67.38,6.84,122.41,coffee
87,28,30,25.60,68.66,6.54,168.84,coffee
82,24,26,24.31,53.57,6.09,184.41,coffee
94,26,27,26.37,52.26,7.46,177.32,coffee
87,28,35,26.56,57.16,6.76,152.06,coffee
118,40,35,26.35,58.51,7.46,121.56,coffee
87,38,29,25.20,57.88,6.65,156.15,coffee
92,40,30,23.36,55.19,6.03,171.70,coffee
97,22,26,23.61,59.69,6.07,185.16,coffee
99,40,32,24.18,69.95,7.05,163.27,coffee
89,28,33,26.44,53.84,6.99,175.37,coffee
112,39,29,26.12,63.37,6.73,147.80,coffee
111,28,26,27.77,64.48,6.94,192.71,coffee
114,20,26,25.56,62.67,7.28,193.59,coffee
117,26,30,27.92,67.97,7.08,115.23,coffee
111,29,31,26.06,52.31,6.14,161.34,coffee
119,30,28,26.36,64.58,6.51,163.63,coffee
116,40,33,24.91,54.15,7.04,129.55,coffee
95,37,35,27.31,68.42,6.35,192.43,coffee
86,40,33,26.14,52.26,7.43,136.30,coffee
117,37,32,23.11,67.06,6.79,162.58,coffee
105,18,35,23.53,68.44,6.74,171.88,coffee
109,23,25,25.12,68.48,7.01,194.88,coffee
80,18,31,24.03,58.85,7.30,134.68,coffee
101,31,26,26.71,69.71,6.86,158.86,coffee
103,33,33,26.72,50.50,7.13,126.81,coffee
93,26,27,24.59,56.47,7.29,137.70,coffee
104,35,28,27.51,50.67,6.98,144.00,coffee
116,36,25,27.58,58.53,6.17,156.68,coffee
107,38,29,26.65,57.57,6.35,145.11,coffee
101,33,33,26.97,62.02,6.91,142.86,coffee
107,31,31,23.17,52.98,6.77,153.12,coffee
99,16,30,23.53,65.44,6.39,186.17,coffee
103,40,30,27.31,55.20,6.35,141.48,coffee
118,31,34,27.55,62.88,6.12,181.42,coffee
106,21,35,25.63,57.04,7.43,188.55,coffee
116,38,34,23.29,50.05,6.02,183.47,coffee
97,35,26,24.91,53.74,6.33,166.25,coffee
107,34,32,26.77,66.41,6.78,177.77,coffee
99,15,27,27.42,56.64,6.09,127.92,coffee
118,33,30,24.13,67.23,6.36,173.32,coffee
117,32,34,26.27,52.13,6.76,127.18,coffee
104,18,30,23.60,60.40,6.78,140.94,coffee
